"station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
40890,"O'Hare Airport","04/25/2020","A",1516,2020-04-25,4,"Apr",2020,25,"Saturday"
40890,"O'Hare Airport","04/26/2020","U",1486,2020-04-26,4,"Apr",2020,26,"Sunday"
40890,"O'Hare Airport","04/27/2020","W",1710,2020-04-27,4,"Apr",2020,27,"Monday"
40890,"O'Hare Airport","04/28/2020","W",1654,2020-04-28,4,"Apr",2020,28,"Tuesday"
40890,"O'Hare Airport","04/29/2020","W",1705,2020-04-29,4,"Apr",2020,29,"Wednesday"
40890,"O'Hare Airport","04/30/2020","W",1764,2020-04-30,4,"Apr",2020,30,"Thursday"
40890,"O'Hare Airport","05/01/2020","W",1736,2020-05-01,5,"May",2020,1,"Friday"
40890,"O'Hare Airport","05/02/2020","A",1377,2020-05-02,5,"May",2020,2,"Saturday"
40890,"O'Hare Airport","05/03/2020","U",1481,2020-05-03,5,"May",2020,3,"Sunday"
40890,"O'Hare Airport","05/04/2020","W",1658,2020-05-04,5,"May",2020,4,"Monday"
40890,"O'Hare Airport","05/05/2020","W",1494,2020-05-05,5,"May",2020,5,"Tuesday"
40890,"O'Hare Airport","05/06/2020","W",1545,2020-05-06,5,"May",2020,6,"Wednesday"
40890,"O'Hare Airport","05/07/2020","W",1685,2020-05-07,5,"May",2020,7,"Thursday"
40890,"O'Hare Airport","05/08/2020","W",1717,2020-05-08,5,"May",2020,8,"Friday"
40890,"O'Hare Airport","05/09/2020","A",1354,2020-05-09,5,"May",2020,9,"Saturday"
40890,"O'Hare Airport","05/10/2020","U",1506,2020-05-10,5,"May",2020,10,"Sunday"
40890,"O'Hare Airport","05/11/2020","W",1762,2020-05-11,5,"May",2020,11,"Monday"
40890,"O'Hare Airport","05/12/2020","W",1547,2020-05-12,5,"May",2020,12,"Tuesday"
40890,"O'Hare Airport","05/13/2020","W",1698,2020-05-13,5,"May",2020,13,"Wednesday"
40890,"O'Hare Airport","05/14/2020","W",1697,2020-05-14,5,"May",2020,14,"Thursday"
40890,"O'Hare Airport","05/15/2020","W",1530,2020-05-15,5,"May",2020,15,"Friday"
40890,"O'Hare Airport","05/16/2020","A",1385,2020-05-16,5,"May",2020,16,"Saturday"
40890,"O'Hare Airport","05/17/2020","U",1567,2020-05-17,5,"May",2020,17,"Sunday"
40890,"O'Hare Airport","05/18/2020","W",1646,2020-05-18,5,"May",2020,18,"Monday"
40890,"O'Hare Airport","05/19/2020","W",1557,2020-05-19,5,"May",2020,19,"Tuesday"
40890,"O'Hare Airport","05/20/2020","W",1687,2020-05-20,5,"May",2020,20,"Wednesday"
40890,"O'Hare Airport","05/21/2020","W",1801,2020-05-21,5,"May",2020,21,"Thursday"
40890,"O'Hare Airport","05/22/2020","W",1856,2020-05-22,5,"May",2020,22,"Friday"
40890,"O'Hare Airport","05/23/2020","A",1453,2020-05-23,5,"May",2020,23,"Saturday"
40890,"O'Hare Airport","05/24/2020","U",1625,2020-05-24,5,"May",2020,24,"Sunday"
40890,"O'Hare Airport","05/25/2020","U",1939,2020-05-25,5,"May",2020,25,"Monday"
40890,"O'Hare Airport","05/26/2020","W",1668,2020-05-26,5,"May",2020,26,"Tuesday"
40890,"O'Hare Airport","05/27/2020","W",1799,2020-05-27,5,"May",2020,27,"Wednesday"
40890,"O'Hare Airport","05/28/2020","W",1903,2020-05-28,5,"May",2020,28,"Thursday"
40890,"O'Hare Airport","05/29/2020","W",1871,2020-05-29,5,"May",2020,29,"Friday"
40890,"O'Hare Airport","05/30/2020","A",1355,2020-05-30,5,"May",2020,30,"Saturday"
40890,"O'Hare Airport","05/31/2020","U",857,2020-05-31,5,"May",2020,31,"Sunday"
40890,"O'Hare Airport","06/01/2020","W",907,2020-06-01,6,"Jun",2020,1,"Monday"
40890,"O'Hare Airport","06/02/2020","W",1026,2020-06-02,6,"Jun",2020,2,"Tuesday"
40890,"O'Hare Airport","06/03/2020","W",1434,2020-06-03,6,"Jun",2020,3,"Wednesday"
40890,"O'Hare Airport","06/04/2020","W",1664,2020-06-04,6,"Jun",2020,4,"Thursday"
40890,"O'Hare Airport","06/05/2020","W",1816,2020-06-05,6,"Jun",2020,5,"Friday"
40890,"O'Hare Airport","06/06/2020","A",1351,2020-06-06,6,"Jun",2020,6,"Saturday"
40890,"O'Hare Airport","06/07/2020","U",1667,2020-06-07,6,"Jun",2020,7,"Sunday"
40890,"O'Hare Airport","06/08/2020","W",1915,2020-06-08,6,"Jun",2020,8,"Monday"
40890,"O'Hare Airport","06/09/2020","W",1802,2020-06-09,6,"Jun",2020,9,"Tuesday"
40890,"O'Hare Airport","06/10/2020","W",1660,2020-06-10,6,"Jun",2020,10,"Wednesday"
40890,"O'Hare Airport","06/11/2020","W",2042,2020-06-11,6,"Jun",2020,11,"Thursday"
40890,"O'Hare Airport","06/12/2020","W",2120,2020-06-12,6,"Jun",2020,12,"Friday"
40890,"O'Hare Airport","06/13/2020","A",1654,2020-06-13,6,"Jun",2020,13,"Saturday"
40890,"O'Hare Airport","06/14/2020","U",1935,2020-06-14,6,"Jun",2020,14,"Sunday"
40890,"O'Hare Airport","06/15/2020","W",2259,2020-06-15,6,"Jun",2020,15,"Monday"
40890,"O'Hare Airport","06/16/2020","W",2053,2020-06-16,6,"Jun",2020,16,"Tuesday"
40890,"O'Hare Airport","06/17/2020","W",1797,2020-06-17,6,"Jun",2020,17,"Wednesday"
40890,"O'Hare Airport","06/18/2020","W",2216,2020-06-18,6,"Jun",2020,18,"Thursday"
40890,"O'Hare Airport","06/19/2020","W",2258,2020-06-19,6,"Jun",2020,19,"Friday"
40890,"O'Hare Airport","06/20/2020","A",1685,2020-06-20,6,"Jun",2020,20,"Saturday"
40890,"O'Hare Airport","06/21/2020","U",2075,2020-06-21,6,"Jun",2020,21,"Sunday"
40890,"O'Hare Airport","06/22/2020","W",2392,2020-06-22,6,"Jun",2020,22,"Monday"
40890,"O'Hare Airport","06/23/2020","W",2304,2020-06-23,6,"Jun",2020,23,"Tuesday"
40890,"O'Hare Airport","06/24/2020","W",2108,2020-06-24,6,"Jun",2020,24,"Wednesday"
40890,"O'Hare Airport","06/25/2020","W",2472,2020-06-25,6,"Jun",2020,25,"Thursday"
40890,"O'Hare Airport","06/26/2020","W",2381,2020-06-26,6,"Jun",2020,26,"Friday"
40890,"O'Hare Airport","06/27/2020","A",1856,2020-06-27,6,"Jun",2020,27,"Saturday"
40890,"O'Hare Airport","06/28/2020","U",2220,2020-06-28,6,"Jun",2020,28,"Sunday"
40890,"O'Hare Airport","06/29/2020","W",2556,2020-06-29,6,"Jun",2020,29,"Monday"
40890,"O'Hare Airport","06/30/2020","W",2419,2020-06-30,6,"Jun",2020,30,"Tuesday"
40890,"O'Hare Airport","07/01/2020","W",2288,2020-07-01,7,"Jul",2020,1,"Wednesday"
40890,"O'Hare Airport","07/02/2020","W",2658,2020-07-02,7,"Jul",2020,2,"Thursday"
40890,"O'Hare Airport","07/03/2020","U",2605,2020-07-03,7,"Jul",2020,3,"Friday"
40890,"O'Hare Airport","07/04/2020","A",2046,2020-07-04,7,"Jul",2020,4,"Saturday"
40890,"O'Hare Airport","07/05/2020","U",2803,2020-07-05,7,"Jul",2020,5,"Sunday"
40890,"O'Hare Airport","07/06/2020","W",2941,2020-07-06,7,"Jul",2020,6,"Monday"
40890,"O'Hare Airport","07/07/2020","W",2700,2020-07-07,7,"Jul",2020,7,"Tuesday"
40890,"O'Hare Airport","07/08/2020","W",2738,2020-07-08,7,"Jul",2020,8,"Wednesday"
40890,"O'Hare Airport","07/09/2020","W",2784,2020-07-09,7,"Jul",2020,9,"Thursday"
40890,"O'Hare Airport","07/10/2020","W",2928,2020-07-10,7,"Jul",2020,10,"Friday"
40890,"O'Hare Airport","07/11/2020","A",2291,2020-07-11,7,"Jul",2020,11,"Saturday"
40890,"O'Hare Airport","07/12/2020","U",2573,2020-07-12,7,"Jul",2020,12,"Sunday"
40890,"O'Hare Airport","07/13/2020","W",2891,2020-07-13,7,"Jul",2020,13,"Monday"
40890,"O'Hare Airport","07/14/2020","W",2584,2020-07-14,7,"Jul",2020,14,"Tuesday"
40890,"O'Hare Airport","07/15/2020","W",2495,2020-07-15,7,"Jul",2020,15,"Wednesday"
40890,"O'Hare Airport","07/16/2020","W",2786,2020-07-16,7,"Jul",2020,16,"Thursday"
40890,"O'Hare Airport","07/17/2020","W",2902,2020-07-17,7,"Jul",2020,17,"Friday"
40890,"O'Hare Airport","07/18/2020","A",2304,2020-07-18,7,"Jul",2020,18,"Saturday"
40890,"O'Hare Airport","07/19/2020","U",2734,2020-07-19,7,"Jul",2020,19,"Sunday"
40890,"O'Hare Airport","07/20/2020","W",2884,2020-07-20,7,"Jul",2020,20,"Monday"
40890,"O'Hare Airport","07/21/2020","W",2644,2020-07-21,7,"Jul",2020,21,"Tuesday"
40890,"O'Hare Airport","07/22/2020","W",2603,2020-07-22,7,"Jul",2020,22,"Wednesday"
40890,"O'Hare Airport","07/23/2020","W",2843,2020-07-23,7,"Jul",2020,23,"Thursday"
40890,"O'Hare Airport","07/24/2020","W",2945,2020-07-24,7,"Jul",2020,24,"Friday"
40890,"O'Hare Airport","07/25/2020","A",2366,2020-07-25,7,"Jul",2020,25,"Saturday"
40890,"O'Hare Airport","07/26/2020","U",2552,2020-07-26,7,"Jul",2020,26,"Sunday"
40890,"O'Hare Airport","07/27/2020","W",2858,2020-07-27,7,"Jul",2020,27,"Monday"
40890,"O'Hare Airport","07/28/2020","W",2688,2020-07-28,7,"Jul",2020,28,"Tuesday"
40890,"O'Hare Airport","07/29/2020","W",2669,2020-07-29,7,"Jul",2020,29,"Wednesday"
40890,"O'Hare Airport","07/30/2020","W",2813,2020-07-30,7,"Jul",2020,30,"Thursday"
40890,"O'Hare Airport","07/31/2020","W",3060,2020-07-31,7,"Jul",2020,31,"Friday"
40890,"O'Hare Airport","08/01/2020","A",2478,2020-08-01,8,"Aug",2020,1,"Saturday"
40890,"O'Hare Airport","08/02/2020","U",2915,2020-08-02,8,"Aug",2020,2,"Sunday"
40890,"O'Hare Airport","08/03/2020","W",2933,2020-08-03,8,"Aug",2020,3,"Monday"
40890,"O'Hare Airport","08/04/2020","W",2656,2020-08-04,8,"Aug",2020,4,"Tuesday"
40890,"O'Hare Airport","08/05/2020","W",2678,2020-08-05,8,"Aug",2020,5,"Wednesday"
40890,"O'Hare Airport","08/06/2020","W",2839,2020-08-06,8,"Aug",2020,6,"Thursday"
40890,"O'Hare Airport","08/07/2020","W",3020,2020-08-07,8,"Aug",2020,7,"Friday"
40890,"O'Hare Airport","08/08/2020","A",2424,2020-08-08,8,"Aug",2020,8,"Saturday"
40890,"O'Hare Airport","08/09/2020","U",2785,2020-08-09,8,"Aug",2020,9,"Sunday"
40890,"O'Hare Airport","08/10/2020","W",2566,2020-08-10,8,"Aug",2020,10,"Monday"
40890,"O'Hare Airport","08/11/2020","W",2581,2020-08-11,8,"Aug",2020,11,"Tuesday"
40890,"O'Hare Airport","08/12/2020","W",2555,2020-08-12,8,"Aug",2020,12,"Wednesday"
40890,"O'Hare Airport","08/13/2020","W",2795,2020-08-13,8,"Aug",2020,13,"Thursday"
40890,"O'Hare Airport","08/14/2020","W",3021,2020-08-14,8,"Aug",2020,14,"Friday"
40890,"O'Hare Airport","08/15/2020","A",2395,2020-08-15,8,"Aug",2020,15,"Saturday"
40890,"O'Hare Airport","08/16/2020","U",2887,2020-08-16,8,"Aug",2020,16,"Sunday"
40890,"O'Hare Airport","08/17/2020","W",2910,2020-08-17,8,"Aug",2020,17,"Monday"
40890,"O'Hare Airport","08/18/2020","W",2700,2020-08-18,8,"Aug",2020,18,"Tuesday"
40890,"O'Hare Airport","08/19/2020","W",2654,2020-08-19,8,"Aug",2020,19,"Wednesday"
40890,"O'Hare Airport","08/20/2020","W",2793,2020-08-20,8,"Aug",2020,20,"Thursday"
40890,"O'Hare Airport","08/21/2020","W",3078,2020-08-21,8,"Aug",2020,21,"Friday"
40890,"O'Hare Airport","08/22/2020","A",2524,2020-08-22,8,"Aug",2020,22,"Saturday"
40890,"O'Hare Airport","08/23/2020","U",2929,2020-08-23,8,"Aug",2020,23,"Sunday"
40890,"O'Hare Airport","08/24/2020","W",2970,2020-08-24,8,"Aug",2020,24,"Monday"
40890,"O'Hare Airport","08/25/2020","W",2674,2020-08-25,8,"Aug",2020,25,"Tuesday"
40890,"O'Hare Airport","08/26/2020","W",2580,2020-08-26,8,"Aug",2020,26,"Wednesday"
40890,"O'Hare Airport","08/27/2020","W",2892,2020-08-27,8,"Aug",2020,27,"Thursday"
40890,"O'Hare Airport","08/28/2020","W",3024,2020-08-28,8,"Aug",2020,28,"Friday"
40890,"O'Hare Airport","08/29/2020","A",2576,2020-08-29,8,"Aug",2020,29,"Saturday"
40890,"O'Hare Airport","08/30/2020","U",2963,2020-08-30,8,"Aug",2020,30,"Sunday"
40890,"O'Hare Airport","08/31/2020","W",3098,2020-08-31,8,"Aug",2020,31,"Monday"
40890,"O'Hare Airport","09/01/2020","W",2580,2020-09-01,9,"Sep",2020,1,"Tuesday"
40890,"O'Hare Airport","09/02/2020","W",2652,2020-09-02,9,"Sep",2020,2,"Wednesday"
40890,"O'Hare Airport","09/03/2020","W",3050,2020-09-03,9,"Sep",2020,3,"Thursday"
40890,"O'Hare Airport","09/04/2020","W",3718,2020-09-04,9,"Sep",2020,4,"Friday"
40890,"O'Hare Airport","09/05/2020","A",2791,2020-09-05,9,"Sep",2020,5,"Saturday"
40890,"O'Hare Airport","09/06/2020","U",2666,2020-09-06,9,"Sep",2020,6,"Sunday"
40890,"O'Hare Airport","09/07/2020","U",3714,2020-09-07,9,"Sep",2020,7,"Monday"
40890,"O'Hare Airport","09/08/2020","W",3003,2020-09-08,9,"Sep",2020,8,"Tuesday"
40890,"O'Hare Airport","09/09/2020","W",2720,2020-09-09,9,"Sep",2020,9,"Wednesday"
40890,"O'Hare Airport","09/10/2020","W",2885,2020-09-10,9,"Sep",2020,10,"Thursday"
40890,"O'Hare Airport","09/11/2020","W",3037,2020-09-11,9,"Sep",2020,11,"Friday"
40890,"O'Hare Airport","09/12/2020","A",2547,2020-09-12,9,"Sep",2020,12,"Saturday"
40890,"O'Hare Airport","09/13/2020","U",3003,2020-09-13,9,"Sep",2020,13,"Sunday"
40890,"O'Hare Airport","09/14/2020","W",2983,2020-09-14,9,"Sep",2020,14,"Monday"
40890,"O'Hare Airport","09/15/2020","W",2530,2020-09-15,9,"Sep",2020,15,"Tuesday"
40890,"O'Hare Airport","09/16/2020","W",2650,2020-09-16,9,"Sep",2020,16,"Wednesday"
40890,"O'Hare Airport","09/17/2020","W",2961,2020-09-17,9,"Sep",2020,17,"Thursday"
40890,"O'Hare Airport","09/18/2020","W",3194,2020-09-18,9,"Sep",2020,18,"Friday"
40890,"O'Hare Airport","09/19/2020","A",2417,2020-09-19,9,"Sep",2020,19,"Saturday"
40890,"O'Hare Airport","09/20/2020","U",2749,2020-09-20,9,"Sep",2020,20,"Sunday"
40890,"O'Hare Airport","09/21/2020","W",3028,2020-09-21,9,"Sep",2020,21,"Monday"
40890,"O'Hare Airport","09/22/2020","W",2548,2020-09-22,9,"Sep",2020,22,"Tuesday"
40890,"O'Hare Airport","09/23/2020","W",2596,2020-09-23,9,"Sep",2020,23,"Wednesday"
40890,"O'Hare Airport","09/24/2020","W",3040,2020-09-24,9,"Sep",2020,24,"Thursday"
40890,"O'Hare Airport","09/25/2020","W",3498,2020-09-25,9,"Sep",2020,25,"Friday"
40890,"O'Hare Airport","09/26/2020","A",2607,2020-09-26,9,"Sep",2020,26,"Saturday"
40890,"O'Hare Airport","09/27/2020","U",2918,2020-09-27,9,"Sep",2020,27,"Sunday"
40890,"O'Hare Airport","09/28/2020","W",3066,2020-09-28,9,"Sep",2020,28,"Monday"
40890,"O'Hare Airport","09/29/2020","W",2645,2020-09-29,9,"Sep",2020,29,"Tuesday"
40890,"O'Hare Airport","09/30/2020","W",2675,2020-09-30,9,"Sep",2020,30,"Wednesday"
40890,"O'Hare Airport","01/01/2015","U",7403,2015-01-01,1,"Jan",2015,1,"Thursday"
40890,"O'Hare Airport","04/18/2008","W",9998,2008-04-18,4,"Apr",2008,18,"Friday"
40890,"O'Hare Airport","01/10/2014","W",8177,2014-01-10,1,"Jan",2014,10,"Friday"
40890,"O'Hare Airport","12/29/2002","U",8445,2002-12-29,12,"Dec",2002,29,"Sunday"
40890,"O'Hare Airport","06/24/2011","W",11815,2011-06-24,6,"Jun",2011,24,"Friday"
40890,"O'Hare Airport","01/31/2013","W",7785,2013-01-31,1,"Jan",2013,31,"Thursday"
40890,"O'Hare Airport","01/24/2006","W",7830,2006-01-24,1,"Jan",2006,24,"Tuesday"
40890,"O'Hare Airport","05/18/2001","W",10738,2001-05-18,5,"May",2001,18,"Friday"
40890,"O'Hare Airport","11/07/2017","W",10167,2017-11-07,11,"Nov",2017,7,"Tuesday"
40890,"O'Hare Airport","04/01/2008","W",8559,2008-04-01,4,"Apr",2008,1,"Tuesday"
40890,"O'Hare Airport","05/23/2003","W",10004,2003-05-23,5,"May",2003,23,"Friday"
40890,"O'Hare Airport","05/11/2017","W",11575,2017-05-11,5,"May",2017,11,"Thursday"
40890,"O'Hare Airport","10/30/2013","W",8784,2013-10-30,10,"Oct",2013,30,"Wednesday"
40890,"O'Hare Airport","01/17/2006","W",8144,2006-01-17,1,"Jan",2006,17,"Tuesday"
40890,"O'Hare Airport","08/12/2006","A",7738,2006-08-12,8,"Aug",2006,12,"Saturday"
40890,"O'Hare Airport","01/14/2014","W",7995,2014-01-14,1,"Jan",2014,14,"Tuesday"
40890,"O'Hare Airport","03/22/2001","W",8714,2001-03-22,3,"Mar",2001,22,"Thursday"
40890,"O'Hare Airport","11/19/2006","U",7941,2006-11-19,11,"Nov",2006,19,"Sunday"
40890,"O'Hare Airport","08/21/2010","A",8126,2010-08-21,8,"Aug",2010,21,"Saturday"
40890,"O'Hare Airport","04/03/2005","U",6933,2005-04-03,4,"Apr",2005,3,"Sunday"
40890,"O'Hare Airport","04/08/2002","W",7915,2002-04-08,4,"Apr",2002,8,"Monday"
40890,"O'Hare Airport","02/27/2013","W",8453,2013-02-27,2,"Feb",2013,27,"Wednesday"
40890,"O'Hare Airport","10/19/2012","W",12927,2012-10-19,10,"Oct",2012,19,"Friday"
40890,"O'Hare Airport","12/17/2010","W",8873,2010-12-17,12,"Dec",2010,17,"Friday"
40890,"O'Hare Airport","08/31/2006","W",10176,2006-08-31,8,"Aug",2006,31,"Thursday"
40890,"O'Hare Airport","08/06/2005","A",7845,2005-08-06,8,"Aug",2005,6,"Saturday"
40890,"O'Hare Airport","08/22/2016","W",12790,2016-08-22,8,"Aug",2016,22,"Monday"
40890,"O'Hare Airport","10/01/2007","W",9509,2007-10-01,10,"Oct",2007,1,"Monday"
40890,"O'Hare Airport","02/26/2006","U",7043,2006-02-26,2,"Feb",2006,26,"Sunday"
40890,"O'Hare Airport","04/11/2012","W",9071,2012-04-11,4,"Apr",2012,11,"Wednesday"
40890,"O'Hare Airport","07/05/2009","U",9669,2009-07-05,7,"Jul",2009,5,"Sunday"
40890,"O'Hare Airport","04/02/2017","U",8272,2017-04-02,4,"Apr",2017,2,"Sunday"
40890,"O'Hare Airport","09/14/2010","W",8561,2010-09-14,9,"Sep",2010,14,"Tuesday"
40890,"O'Hare Airport","04/12/2015","U",10117,2015-04-12,4,"Apr",2015,12,"Sunday"
40890,"O'Hare Airport","12/05/2006","W",7980,2006-12-05,12,"Dec",2006,5,"Tuesday"
40890,"O'Hare Airport","08/19/2017","A",10206,2017-08-19,8,"Aug",2017,19,"Saturday"
40890,"O'Hare Airport","09/03/2003","W",7861,2003-09-03,9,"Sep",2003,3,"Wednesday"
40890,"O'Hare Airport","07/15/2011","W",12495,2011-07-15,7,"Jul",2011,15,"Friday"
40890,"O'Hare Airport","02/20/2012","W",9202,2012-02-20,2,"Feb",2012,20,"Monday"
40890,"O'Hare Airport","10/24/2006","W",8553,2006-10-24,10,"Oct",2006,24,"Tuesday"
40890,"O'Hare Airport","10/02/2006","W",8415,2006-10-02,10,"Oct",2006,2,"Monday"
40890,"O'Hare Airport","12/12/2011","W",9164,2011-12-12,12,"Dec",2011,12,"Monday"
40890,"O'Hare Airport","09/01/2015","W",11286,2015-09-01,9,"Sep",2015,1,"Tuesday"
40890,"O'Hare Airport","08/25/2004","W",8290,2004-08-25,8,"Aug",2004,25,"Wednesday"
40890,"O'Hare Airport","08/29/2009","A",7007,2009-08-29,8,"Aug",2009,29,"Saturday"
40890,"O'Hare Airport","09/18/2006","W",10537,2006-09-18,9,"Sep",2006,18,"Monday"
40890,"O'Hare Airport","09/30/2008","W",8008,2008-09-30,9,"Sep",2008,30,"Tuesday"
40890,"O'Hare Airport","11/27/2013","W",10445,2013-11-27,11,"Nov",2013,27,"Wednesday"
40890,"O'Hare Airport","06/19/2001","W",9230,2001-06-19,6,"Jun",2001,19,"Tuesday"
40890,"O'Hare Airport","04/14/2005","W",8950,2005-04-14,4,"Apr",2005,14,"Thursday"
40890,"O'Hare Airport","01/07/2003","W",7217,2003-01-07,1,"Jan",2003,7,"Tuesday"
40890,"O'Hare Airport","10/14/2016","W",14647,2016-10-14,10,"Oct",2016,14,"Friday"
40890,"O'Hare Airport","10/30/2004","A",6290,2004-10-30,10,"Oct",2004,30,"Saturday"
40890,"O'Hare Airport","03/19/2016","A",8839,2016-03-19,3,"Mar",2016,19,"Saturday"
40890,"O'Hare Airport","09/15/2006","W",12126,2006-09-15,9,"Sep",2006,15,"Friday"
40890,"O'Hare Airport","07/25/2007","W",9347,2007-07-25,7,"Jul",2007,25,"Wednesday"
40890,"O'Hare Airport","12/17/2007","W",8442,2007-12-17,12,"Dec",2007,17,"Monday"
40890,"O'Hare Airport","02/21/2014","W",9617,2014-02-21,2,"Feb",2014,21,"Friday"
40890,"O'Hare Airport","09/29/2001","A",5863,2001-09-29,9,"Sep",2001,29,"Saturday"
40890,"O'Hare Airport","01/16/2009","W",7768,2009-01-16,1,"Jan",2009,16,"Friday"
40890,"O'Hare Airport","07/07/2003","W",11212,2003-07-07,7,"Jul",2003,7,"Monday"
40890,"O'Hare Airport","04/07/2014","W",9411,2014-04-07,4,"Apr",2014,7,"Monday"
40890,"O'Hare Airport","01/03/2001","W",8584,2001-01-03,1,"Jan",2001,3,"Wednesday"
40890,"O'Hare Airport","10/20/2008","W",9339,2008-10-20,10,"Oct",2008,20,"Monday"
40890,"O'Hare Airport","02/09/2009","W",7394,2009-02-09,2,"Feb",2009,9,"Monday"
40890,"O'Hare Airport","11/19/2005","A",7372,2005-11-19,11,"Nov",2005,19,"Saturday"
40890,"O'Hare Airport","03/02/2010","W",6997,2010-03-02,3,"Mar",2010,2,"Tuesday"
40890,"O'Hare Airport","01/25/2012","W",7350,2012-01-25,1,"Jan",2012,25,"Wednesday"
40890,"O'Hare Airport","07/24/2015","W",15324,2015-07-24,7,"Jul",2015,24,"Friday"
40890,"O'Hare Airport","06/15/2012","W",12584,2012-06-15,6,"Jun",2012,15,"Friday"
40890,"O'Hare Airport","08/18/2003","W",9159,2003-08-18,8,"Aug",2003,18,"Monday"
40890,"O'Hare Airport","12/31/2016","A",8356,2016-12-31,12,"Dec",2016,31,"Saturday"
40890,"O'Hare Airport","09/28/2014","U",9704,2014-09-28,9,"Sep",2014,28,"Sunday"
40890,"O'Hare Airport","01/29/2010","W",7395,2010-01-29,1,"Jan",2010,29,"Friday"
40890,"O'Hare Airport","09/15/2005","W",10445,2005-09-15,9,"Sep",2005,15,"Thursday"
40890,"O'Hare Airport","04/21/2003","W",9015,2003-04-21,4,"Apr",2003,21,"Monday"
40890,"O'Hare Airport","01/18/2008","W",8938,2008-01-18,1,"Jan",2008,18,"Friday"
40890,"O'Hare Airport","02/13/2012","W",8569,2012-02-13,2,"Feb",2012,13,"Monday"
40890,"O'Hare Airport","07/02/2013","W",9049,2013-07-02,7,"Jul",2013,2,"Tuesday"
40890,"O'Hare Airport","09/16/2013","W",10811,2013-09-16,9,"Sep",2013,16,"Monday"
40890,"O'Hare Airport","12/11/2006","W",8804,2006-12-11,12,"Dec",2006,11,"Monday"
40890,"O'Hare Airport","01/10/2006","W",7856,2006-01-10,1,"Jan",2006,10,"Tuesday"
40890,"O'Hare Airport","09/19/2003","W",9250,2003-09-19,9,"Sep",2003,19,"Friday"
40890,"O'Hare Airport","07/15/2012","U",9927,2012-07-15,7,"Jul",2012,15,"Sunday"
40890,"O'Hare Airport","04/05/2002","W",8700,2002-04-05,4,"Apr",2002,5,"Friday"
40890,"O'Hare Airport","02/06/2004","W",7751,2004-02-06,2,"Feb",2004,6,"Friday"
40890,"O'Hare Airport","02/22/2016","W",9649,2016-02-22,2,"Feb",2016,22,"Monday"
40890,"O'Hare Airport","11/25/2017","A",11757,2017-11-25,11,"Nov",2017,25,"Saturday"
40890,"O'Hare Airport","02/19/2003","W",7226,2003-02-19,2,"Feb",2003,19,"Wednesday"
40890,"O'Hare Airport","04/20/2016","W",10374,2016-04-20,4,"Apr",2016,20,"Wednesday"
40890,"O'Hare Airport","04/03/2004","A",6223,2004-04-03,4,"Apr",2004,3,"Saturday"
40890,"O'Hare Airport","12/09/2014","W",8567,2014-12-09,12,"Dec",2014,9,"Tuesday"
40890,"O'Hare Airport","04/01/2013","W",10269,2013-04-01,4,"Apr",2013,1,"Monday"
40890,"O'Hare Airport","03/16/2003","U",6971,2003-03-16,3,"Mar",2003,16,"Sunday"
40890,"O'Hare Airport","01/02/2008","W",8616,2008-01-02,1,"Jan",2008,2,"Wednesday"
40890,"O'Hare Airport","05/29/2017","U",13400,2017-05-29,5,"May",2017,29,"Monday"
40890,"O'Hare Airport","12/21/2013","A",7704,2013-12-21,12,"Dec",2013,21,"Saturday"
40890,"O'Hare Airport","08/20/2008","W",9582,2008-08-20,8,"Aug",2008,20,"Wednesday"
40890,"O'Hare Airport","06/04/2004","W",10084,2004-06-04,6,"Jun",2004,4,"Friday"
40890,"O'Hare Airport","04/15/2015","W",11765,2015-04-15,4,"Apr",2015,15,"Wednesday"
40890,"O'Hare Airport","03/02/2017","W",9742,2017-03-02,3,"Mar",2017,2,"Thursday"
40890,"O'Hare Airport","07/20/2007","W",11842,2007-07-20,7,"Jul",2007,20,"Friday"
40890,"O'Hare Airport","07/04/2005","U",9069,2005-07-04,7,"Jul",2005,4,"Monday"
40890,"O'Hare Airport","07/06/2013","A",7504,2013-07-06,7,"Jul",2013,6,"Saturday"
40890,"O'Hare Airport","09/22/2007","A",7400,2007-09-22,9,"Sep",2007,22,"Saturday"
40890,"O'Hare Airport","02/28/2001","W",7458,2001-02-28,2,"Feb",2001,28,"Wednesday"
40890,"O'Hare Airport","06/17/2006","A",8326,2006-06-17,6,"Jun",2006,17,"Saturday"
40890,"O'Hare Airport","06/14/2001","W",9302,2001-06-14,6,"Jun",2001,14,"Thursday"
40890,"O'Hare Airport","10/30/2009","W",9916,2009-10-30,10,"Oct",2009,30,"Friday"
40890,"O'Hare Airport","09/07/2010","W",10402,2010-09-07,9,"Sep",2010,7,"Tuesday"
40890,"O'Hare Airport","05/01/2013","W",9208,2013-05-01,5,"May",2013,1,"Wednesday"
40890,"O'Hare Airport","12/17/2008","W",8375,2008-12-17,12,"Dec",2008,17,"Wednesday"
40890,"O'Hare Airport","06/16/2017","W",13152,2017-06-16,6,"Jun",2017,16,"Friday"
40890,"O'Hare Airport","09/22/2016","W",13296,2016-09-22,9,"Sep",2016,22,"Thursday"
40890,"O'Hare Airport","06/07/2010","W",9294,2010-06-07,6,"Jun",2010,7,"Monday"
40890,"O'Hare Airport","12/05/2014","W",10947,2014-12-05,12,"Dec",2014,5,"Friday"
